ride_id,week_of_day,member_casual,ride_length
DB91512F987F10CF,Monday,member,437
DB9387221BC2E6CC,Sunday,member,510
DBA0CC695266FA5F,Tuesday,member,578
DBB80099FF7A3A48,Thursday,member,494
DBD12A003AEEF3D9,Sunday,member,664
DBDC27DA74924A84,Friday,member,1156
DBE13C707BC372D7,Monday,member,578
DBE56DE756CC028D,Thursday,member,158
DC134AFA0458F48F,Friday,casual,3393
DC2265EAAF205EE1,Tuesday,member,193
DC27AD3E134521DA,Monday,member,107
DC293357290515FE,Sunday,member,2412
DC2BAA108AA61B8E,Sunday,member,342
DC2C18824E4A0A7A,Saturday,member,350
DC2E6491F0F51910,Thursday,member,256
DC3B763A6BBD82CE,Sunday,member,766
DC54C34C08C7E949,Friday,casual,1571
DC7584F141AE82A2,Saturday,casual,1021
DC8BA2B913FDE5EA,Saturday,casual,791
DC8E4AB592E5FE07,Friday,casual,1703
DCA6F9FF2C082D14,Saturday,member,856
DCA86A586F70EC3F,Thursday,member,1091
DCB66B06F230FE45,Monday,member,1973
DCB752F615F73DA4,Thursday,member,471
DCEA9CB10BAF3189,Wednesday,member,146
DD038DD78167C2C1,Sunday,member,154
DD18331F88C47210,Wednesday,member,347
DD2C1E33B2A58D6E,Sunday,casual,10
DD440B6FF5E88DC6,Thursday,member,1042
DD6F34B49F0C2A20,Thursday,member,842
DD7C62A4E66C7FB1,Friday,member,468
DD93E29F704DA2D1,Friday,member,616
DD963ADC87C94C18,Friday,member,548
DD973AF1BB4690A7,Thursday,casual,539
DDBD17F878F46051,Saturday,casual,757
DDBF4BB6D90CEC31,Thursday,casual,261
DDCF03C615B59F7C,Sunday,member,159
DDD48F89EC3EF588,Tuesday,member,448
DDD8D9A57450FD9F,Wednesday,member,308
DDE147CA46CEAAB6,Wednesday,casual,483
DDECA2B338688CB9,Tuesday,member,555
DDEFBE45E64AE483,Sunday,casual,954
DE07CCEFA78C986D,Tuesday,member,515
DE13EAC4BA7AB063,Friday,casual,287
DE31636DFE6187CC,Thursday,casual,1289
DE476CCFECBE16D0,Friday,member,1078
DE9879883E03D322,Tuesday,member,149
DEA050D94E3B4C42,Monday,member,889
DEB54C83320BF46C,Monday,member,2068
DEFA7781E48B09B0,Monday,member,676
DF05CBB67F2A3B73,Friday,member,1187
DF19BA85B688BBAF,Monday,member,937
DF2552FE288C5EEB,Wednesday,member,790
DF2E7D22392ED590,Wednesday,member,650
DF5025D36025055F,Thursday,member,1253
DF53EF94F9F4869D,Saturday,member,568
DF720A89684E6243,Saturday,member,370
DF9CC057C10247C2,Monday,member,237
E006819E92571D46,Thursday,member,793
E0197427C9B965F5,Monday,member,361
E02FEB50EA771E9C,Tuesday,member,932
E0332E3360E3C665,Tuesday,member,452
E03FE1E646E14BAF,Friday,member,312
E041549E67D92C1E,Thursday,member,2160
E04AF6DF63020DB8,Friday,member,4917
E04F220F0F03404F,Thursday,member,885
E052611152068491,Friday,member,1177
E068CE8A6B6591F9,Tuesday,member,421
E0784E1E7313C964,Tuesday,member,912
E0A9D4ACAD83EBEF,Tuesday,member,155
E0B2B26E912D2B75,Saturday,casual,733
E0C28FEA7956E59F,Tuesday,casual,3547
E0CBD15772DB5C1E,Tuesday,member,423
E0F068DB7253CB69,Saturday,member,381
E0F2AF16702D6756,Friday,member,1141
E10B533DB4EAEA1F,Wednesday,member,743
E112BFA6A7B9083C,Monday,casual,544
E113BC1D78787970,Friday,member,504
E1429A234BC27717,Friday,member,1502
E157BB3926315CDC,Tuesday,member,343
E16035D6E997C91C,Tuesday,member,201
E17ECB9B31C703D7,Monday,casual,3611
E1B4F41600668A60,Thursday,member,2873
E1C4B9B46FED418E,Tuesday,casual,352
E1C5888A168783C4,Saturday,casual,1055
E1CEB86EEE14E40D,Sunday,member,305
E1D1F539B666311C,Monday,member,579
E1D4959707E90D3E,Friday,member,309
E1EF00AC58B887A9,Monday,member,372
E20D0094E912BFBC,Tuesday,member,1637
E210DD15EC9A58C0,Saturday,member,712
E223FF30EE6AF4B8,Monday,member,27
E2524E7F7B08252A,Sunday,member,335
E25F1DA2A221B06C,Sunday,casual,216
E271170FB701D523,Thursday,member,342
E27BC976C699F79D,Monday,member,384
E27D75DBB5F329B3,Wednesday,member,645
E28D13609A9169FE,Thursday,member,484
E28FDD88A20F77AC,Friday,member,805
E295131911B69E29,Wednesday,member,2271
E2AED6F22B611BC2,Tuesday,casual,863
E2B21C1B4CAB7F1C,Sunday,member,493
E2D8D0FE3B213579,Thursday,member,2194
E2E17DC43DBC3079,Monday,member,349
E312163C45C0109A,Tuesday,casual,501
E35308AE1B24F66E,Saturday,casual,120
E357CC5E14693C90,Thursday,casual,527
E35C7A61659EA902,Wednesday,member,448
E37B8CEE2377CFC3,Tuesday,casual,652
E39BB714522E1B41,Thursday,member,631
E39D83D3EC362AD6,Friday,member,337
E3AB2DFD8FD33EBC,Monday,member,981
E3C0C80137A82B7E,Sunday,casual,6757
E3E2C37C93022B8F,Thursday,casual,388
E3E4EF44859C07AB,Wednesday,member,925
E3FD4C198983BDE0,Wednesday,member,1732
E40B7F998BDF1C57,Saturday,member,2797
E40E4D400D1D5EFD,Thursday,member,353
E41267ABE46CF627,Saturday,member,1013
E41B045805B90D27,Tuesday,member,1138
E4357D299B7E68E6,Thursday,member,1006
E442064684027AF6,Friday,member,203
E455A10C2ADEEAAF,Wednesday,casual,203
E4A15146AC807639,Tuesday,member,520
E4A62108211946BF,Sunday,member,1335
E4B4D8FB0AB85CF8,Thursday,member,481
E4B75C310C8F7064,Tuesday,member,1842
E4CDAA2E96FE4E02,Monday,member,458
E4DBDA65D886CB51,Saturday,member,571
E501A91765BD732C,Thursday,member,495
E510BAEC89CC861A,Friday,member,969
E51F71624DC22E47,Friday,member,740
E5231225437D261C,Saturday,member,394
E547C78BEE463EBE,Friday,member,274
E5566E0E512A2A65,Thursday,member,1350
E55F2BBE8454795C,Tuesday,casual,2714
E57BAC161CA850DB,Monday,member,296
E58828DD5DA4CA67,Saturday,member,500
E58AB7A2165F7308,Tuesday,member,586
E599F15FF48024EE,Sunday,member,705
E5DE8723E9872D03,Saturday,member,1085
E5F4EB8D9EEEAA29,Tuesday,member,733
E61162A8E4C73B4E,Monday,member,428
E61F4AB9F440AEA6,Saturday,member,996
E6219B52B96096F2,Saturday,member,382
E62B7EE52CF42ECB,Sunday,member,448
E691EC6D233AAD60,Thursday,member,552
E6B18B6E7CE4A2B1,Thursday,member,688
E6E741864144C114,Monday,member,505
E6F19101731FCDCA,Wednesday,casual,838
E6F8F6DE5F476360,Friday,member,303
E6FFC9EECD503796,Saturday,member,437
E7027867097C1DCE,Friday,member,1375
E71FA5331267747C,Monday,member,707
E74BBD747513D02B,Wednesday,member,1266
E750A647F103632B,Friday,member,564
E752B417E4298984,Monday,casual,337
E78A660BB11D8380,Tuesday,member,224
E799F29E4775954D,Friday,member,150
E7A0FB1907CDB2BA,Tuesday,member,385
E7BB382D6E43AA8E,Friday,member,268
E7D9A9B359515E6B,Tuesday,member,768
E7F13A9F8CB2F4D9,Saturday,member,707
E80F753CC586F76A,Saturday,casual,1374
E817E4389A599E28,Saturday,casual,977
E83F19A37253A829,Wednesday,member,2590
E8409C40589C3539,Wednesday,member,569
E84485D483F63D3C,Thursday,casual,609
E85002024741A7FA,Saturday,member,1085
E88D89C72C2D9AA3,Thursday,member,188
E89445F29206C193,Wednesday,casual,1173
E8B557EF6C0CAE99,Saturday,member,489
E8CDA8DA6FA42926,Monday,member,426
E8D8B51A06398AA6,Friday,member,671
E8EB72FFBFCD4E50,Monday,member,384
E8EC6599A343E0D1,Sunday,member,1798
E90B94C21D59F818,Thursday,casual,1566
E940BF4C96C70292,Friday,casual,436
E950FA0FD53BC25B,Wednesday,member,455
E95BEE4A3AF7AF94,Sunday,member,220
E985F8F56B51B190,Wednesday,member,570
E99C9CFD45E63036,Monday,casual,1792
E9BF12FE239D567D,Friday,member,195
E9EACB7EE356966A,Monday,member,696
E9EB417CCA7BA1EA,Sunday,casual,510
E9F410D14FA3F207,Friday,casual,992
E9FB0FAA95DF1EEE,Friday,member,290
E9FB9A6E8A39748C,Saturday,member,532
E9FE266E402FD101,Friday,member,1396
EA174CFB05B05D60,Friday,member,772
EA42DB70B6786A2C,Sunday,member,321
EAA040CA9D04BBB0,Saturday,member,831
EB26B16B8B232AFD,Sunday,member,603
EB270070167003B4,Saturday,member,571
EB4D8A4DF0B0FEF4,Saturday,member,2827
EB702C1F79442306,Thursday,casual,1306
EB9E5D790512F31C,Wednesday,member,231
EBD104C0E58B7867,Monday,casual,4722
EBDF7F8F911ADFC1,Wednesday,member,544
EBF1B938ACA8C486,Sunday,member,628
EC216A16A8C603EF,Thursday,member,252
EC2438FEF0A21D33,Sunday,casual,811
EC393051C4B50F09,Wednesday,member,259
EC5C3EB54AE40E95,Friday,member,306
EC68EEA9617B836C,Saturday,member,1063
EC6B6335EEF1282D,Wednesday,member,780
EC77947C126B8FD6,Tuesday,member,392
EC84BBD0AEAD3A63,Thursday,member,773
EC871721F7B0206B,Monday,member,678
EC8E65D7B122C5EA,Monday,member,815
ECBAB2431D35B966,Monday,member,340
ECD5C02EC0E42FF4,Saturday,member,1071
ECEC9D91C119406A,Tuesday,member,503
ECF05A2072742958,Tuesday,member,254
ED0F1B515C5BACBF,Monday,casual,377
ED1E9AB48F51D6FE,Thursday,member,521
ED411BADFE456F85,Wednesday,member,699
ED455979FF44AF10,Wednesday,member,554
EDA1412873E9FB1B,Friday,member,571
EDA7ABD62E0376AE,Tuesday,member,1101
EDBBD6E7A586CFC9,Monday,member,357
EDBC14B8D7F7435A,Wednesday,member,193
EDDCBDAFE0A2FE8E,Thursday,member,416
EE055CB3C0EADB5C,Sunday,casual,1052
EE0BB40B9E1B4D88,Tuesday,member,1178
EE36D3F95F494842,Wednesday,member,230
EE55A9DC8DF5B4A0,Thursday,member,570
EE69160C04F986E9,Tuesday,member,511
EE6A1C8ED6F761FE,Saturday,casual,2481
EE6CDE1F84D8A60C,Friday,member,235
EE76BDBC75DEC3D2,Monday,member,1217
EE7EE88A6BEE96DE,Thursday,member,232
EE8BA5424737E053,Friday,casual,1117
EE8C878354F23A34,Wednesday,member,413
EEA6231EDB6159E5,Tuesday,member,319
EEB1D5D85BF6C31F,Wednesday,casual,2396
EEB38498E2E93051,Saturday,member,366
EEDB5B28C958449E,Monday,member,218
EEF65908DE4A9D25,Thursday,casual,567
EF1C9B3F99128D12,Saturday,member,107
EF52033FD862B8F5,Tuesday,member,294
EF6BC836B47631C8,Saturday,casual,524
EF7EC0FE2D2C8248,Saturday,member,157
EFF4627720CE94AF,Thursday,member,493
EFF90C2F8D3B87ED,Thursday,member,1240
F01F4FF0E41C3BBD,Saturday,member,165
F0270BE612D1FD49,Monday,member,423
F02FC74F23681D6E,Monday,member,698
F04E30DF41DEFB41,Monday,member,633
F0526836B62ACBA8,Saturday,member,410
F07A6636908A9ED0,Wednesday,member,1178
F08736760AB4EA47,Friday,member,594
F098BB1CBE233E24,Wednesday,member,176
F0D54F058DA96BB5,Saturday,member,406
F10A50D13F1CAD98,Thursday,member,626
F12DE61AE2A3C99B,Saturday,casual,212
F135AC9623067B85,Monday,member,279
F14896C29FF7BC80,Friday,casual,1061
F16C993570FA9824,Saturday,casual,374
F17400090E891A0C,Saturday,casual,247
F17D6033CC155F3C,Thursday,casual,811
F1BF2EA23DFF19FC,Friday,member,629
F1C2C652F2B966E5,Saturday,member,307
F1C82EEFAFC6C824,Monday,member,370
F1F91D6A53BD6573,Friday,member,223
F20B62A374A4C416,Wednesday,member,452
F2161ABE690E5622,Tuesday,casual,255
F220719F52C296C1,Wednesday,member,334
F228BDD4A1631D5B,Wednesday,member,122
F22956914D074055,Wednesday,casual,2333
F24A0BEB642456AA,Tuesday,member,1908
F24B7896F6C28B7C,Wednesday,casual,1315
F24F4BC03676B516,Monday,casual,2270
F2529E265B4412BE,Friday,casual,860
F25517E3DD7D5C26,Wednesday,member,270
F25D829FFF7A89EF,Tuesday,member,533
F26D7A609C2A33EB,Friday,member,686
F2AFE433C3527B96,Sunday,member,933
F2D731FF16A1DC96,Monday,member,2105
F2EA5880A865E9E8,Monday,casual,687
F2EEEB98E1DB379A,Monday,member,874
F2F8BFB8E911D07A,Wednesday,member,714
F325A3732CB2E2A8,Monday,member,1009
F32ED9EBE76C9905,Friday,member,150
F3A92A4CB4B0E3C3,Sunday,member,1626
F3AB46A5A80E317E,Friday,member,2174
F3D10EC6C28D0BAF,Saturday,member,1907
F3D5C3932BD216B4,Monday,member,140
F3EAAFA6A37234EB,Saturday,member,920
F3FB52A0B1DA567B,Tuesday,member,1146
F3FBE0ED8EA8900B,Tuesday,member,551
F401E9EF77793589,Monday,member,290
F42DCBBBE799ADC7,Friday,member,665
F44D666DA66220BB,Tuesday,member,867
F457EBC900301322,Tuesday,member,607
F46C7671696AE297,Saturday,member,789
F481B0F6CC06F78D,Sunday,member,382
F4AC14C314B37A80,Friday,member,448
F4BC13DC0A847106,Saturday,member,269
F4C3DA1E836AD9DE,Thursday,member,1828
F52357B506B9C759,Tuesday,member,926
F581A0C5143737B4,Monday,member,1885
F5A63DA6A2BD0280,Friday,member,1741
F5A76E5AF65BE05B,Friday,member,209
F5AB6C231D8E7F64,Sunday,member,1536
F5AF66B06049BD46,Friday,member,248
F5B262B44A0E6C23,Sunday,casual,503
F5C661BD8B87E3BE,Friday,member,541
F5D67298650E037B,Sunday,member,266
F5EF45511C542025,Tuesday,member,423
F5EF56A964E48A8C,Monday,member,444
F60DA36E83588561,Thursday,member,1153
F618289A017605BF,Friday,member,724
F61C75C03D7764B8,Saturday,casual,787
F6477A77E4755C7B,Friday,member,397
F6565E62702B435F,Saturday,member,412
F65BF44A6EC9A42D,Monday,casual,272
F66C1BE029391C3C,Friday,member,164
F688D6EC9364B5A0,Wednesday,member,1812
F68B10F738F3F8A9,Tuesday,member,141
F6A86A67BB10CCF8,Monday,member,145
F6BB1993B0D2D75C,Tuesday,member,635
F6BD639F6E78D621,Friday,member,530
F6BFA1CD120C19A8,Saturday,member,1456
F6F8617AB2E3D214,Saturday,member,1504
F6F89DACCF4C92DC,Saturday,member,506
F70273539B34F704,Sunday,member,645
F706BD2321130FE1,Thursday,member,473
F70DCD8B75B8DBCA,Wednesday,member,936
F710E5F9557BA388,Friday,member,257
F729BD5BEBE6BA71,Friday,member,533
F7731B848EFC25AF,Wednesday,member,578
F7AB88816B37401C,Friday,member,325
F7FB1489425E8A53,Saturday,member,445
F80DB3FA7689A8C8,Sunday,casual,673
F80ED507C5A204B5,Sunday,member,1084
F86087CC9848AE69,Tuesday,member,962
F86702766CA3DED6,Wednesday,member,247
F87DA833871014D2,Friday,member,306
F885C4AEABE5CBB2,Monday,member,571
F88DF86CF0989343,Sunday,member,1199
F8A10B399BCFE04E,Friday,member,261
F8ABA68179849363,Sunday,member,390
F8B00D63ABE82EA0,Thursday,member,567
F9003948A3BD4686,Monday,casual,1266
F905F3ED994F859A,Wednesday,member,415
F935B3EF29CB5A9B,Sunday,member,623
F93BEA9BEC5FBE7B,Wednesday,member,206
F952DE94F09E802F,Sunday,member,307
F97369EDD3292A9E,Monday,member,1633
F984ACE9120D3D95,Friday,casual,1450
F986D6B013CD1AF1,Sunday,casual,400
F9AFCB1B407C5FEE,Wednesday,member,494
F9B73E529185B10A,Sunday,casual,999
F9BEBF4EDD6CF6D4,Friday,casual,394
F9CC8CADBEBB745F,Friday,member,1401
F9D19D6B65B33111,Saturday,member,465
F9D402310C557727,Sunday,member,554
F9D79AE5F6290918,Friday,member,1021
F9D99E40D6B88B90,Friday,member,763
F9ED31C1F1FDAE0C,Sunday,member,1273
F9FCA150102E68C6,Saturday,member,1061
FA1D7F29B9F427F4,Wednesday,member,1247
FA3A7810AB5F9700,Wednesday,casual,870
FA5F7BE7209385B5,Saturday,member,2112
FAA0A4E8F54053E3,Sunday,member,341
FAA14F1CF1BC8D60,Thursday,member,612
FAC3DD9E4CF34E7F,Saturday,member,720
FAD18577F7E87F9D,Saturday,casual,1618
FADD229ED22B775D,Saturday,member,1839
FAE6E6D7F673439A,Wednesday,member,1204
FB02218090847863,Thursday,member,519
FB0D8CD713586B7B,Sunday,casual,472
FB328579FBBEB636,Friday,member,119
FB35B86F87522822,Saturday,member,3143
FB59E36700E5390A,Monday,member,385
FB72289790C6F30F,Monday,member,746
FB76E61AF55A1762,Monday,member,271
FB88F9B27F61C35B,Friday,member,230
FB8AEA22D10FFA52,Wednesday,member,278
FB9E271915505877,Wednesday,casual,533
FBB5FD31E01F1D5F,Monday,member,250
FBEF400EDA7AB360,Tuesday,member,390
FBFD4DECEBF9125F,Saturday,member,270
FC2249EBEF1E4EA6,Wednesday,member,792
FC2A47CBB8B0A31D,Tuesday,member,464
FC38BE231D7CE310,Tuesday,member,298
FC5AFCCFE0EA0C49,Wednesday,member,693
FC78DE56852D0384,Saturday,member,1773
FC8CD14A6D37FB26,Friday,member,371
FCA670F91449C626,Monday,member,684
FCB676685F8CFA0B,Saturday,member,117
FCC881399D75EF45,Saturday,member,503
FCFBB01162715D4D,Friday,casual,4362
FD179B15CD22F1D8,Sunday,casual,286
FD52AA8834A94347,Tuesday,member,635
FD55171350F8412E,Monday,member,363
FD5A171B7BC904C7,Thursday,member,304
FD8C50396E9F6DED,Sunday,member,2374
FDD5B095EDDF610C,Thursday,member,1191
FDED8CA93337DCFE,Friday,member,1103
FDFA2EE65FF288F7,Monday,member,314
FE61B2008163EC8B,Monday,member,1286
FE64545FF1ED31E3,Monday,member,309
FE67E25AF7FD052E,Saturday,member,436
FE719FE3CE7B16CB,Saturday,casual,1599
FE7FA179CBF6054E,Thursday,member,1131
FE97D12A5EB7BE3A,Friday,member,617
FECF44F8654F674B,Friday,member,746
FED3F3484ACA9F01,Thursday,member,238
FED9DD48624F84A4,Thursday,member,381
FF134182FB91D1FD,Wednesday,member,326
FF2597F3D439A553,Sunday,member,689
FF4C1B2FCCE4F3F2,Thursday,member,1510
FF50DD9C1E16FD52,Friday,member,850
FF58163E04FA0DB3,Thursday,member,703
FF66B27FA15788B2,Tuesday,member,239
FF7A88E6D9C3F50C,Wednesday,member,1318
FF8BBA0540ABB2A0,Thursday,member,221
FFB44DAB2EF803CB,Friday,member,1394
FFB908634A11E4B5,Thursday,member,1007
FFB96D9BA4CBD63F,Tuesday,casual,323
FFBFBDA52B87C5C1,Monday,member,154
FFC27A14BBB01B43,Monday,member,587
FFE69E5A22D69B0E,Saturday,member,417
000DB5EBB4A122B4,Monday,member,263
00267813108448E0,Wednesday,member,1077
004CF0BDD9CA1DBC,Sunday,member,394
007C7715100E44DC,Tuesday,member,3
008E53512A41E0CA,Wednesday,member,733
00A9549B790446DD,Friday,member,332
00BBC0F4F90B98BE,Tuesday,member,260
00D7769658237842,Tuesday,casual,1614
00DB0E8C4648F4CE,Sunday,casual,1789
00DE30A41FA1B1F2,Friday,member,330
00E9BF84BCEC2230,Friday,member,416
00F59751F53E94A6,Friday,member,224
0107409AAD848140,Thursday,member,368
0111F4217B730FB7,Tuesday,member,1304
012DEC9ACBC52D4E,Saturday,casual,1224
013D3BC986B327F5,Friday,casual,1596
0183899814376834,Saturday,member,1005
0188D0501C5E57F0,Tuesday,member,1534
01A5808A8E49C9C8,Sunday,member,1914
01F5DFBE9CA3FF89,Monday,casual,504
01FD23DF799608AA,Saturday,member,9
01FD50282ABC1B48,Tuesday,casual,413
0216C5F7E0D54328,Wednesday,member,619
0221ECE81A738D24,Sunday,member,423
02309E360A249642,Tuesday,member,109
02337AC6E70857BD,Monday,member,1130
02375521320DFA34,Wednesday,member,11
026170D4166FEB2A,Friday,member,2238
0265AAC765A390FC,Sunday,member,1008
02C80A3FF77D6E1E,Friday,member,1121
02D3A96973452F87,Sunday,member,394
02D690D776D96A83,Tuesday,member,674
02D8612563A0CC7D,Sunday,member,570
02D86BB145516B91,Thursday,member,368
02F0004E07F18E06,Saturday,casual,1350
02FD0C5B7823CA8C,Saturday,member,623
0301C6755883A3A5,Thursday,member,486
0327BEEA4EE78A86,Friday,member,642
03445E474FB9B01F,Friday,member,732
034FF44A5F80588E,Monday,member,1047
038C47859F670A41,Saturday,member,465
0398A7FCC332F5C1,Thursday,casual,1543
03A71BEFFBBB31FA,Saturday,casual,2039
03B1C121C3114E47,Wednesday,member,666
03D58BBBCD300C50,Tuesday,member,993
03EB25D9215B2D11,Monday,member,305
03F2EE18D765B819,Wednesday,member,647
041DCDADF50A70AE,Sunday,member,584
043AA564A1605138,Thursday,casual,1270
0457F176D7EA0C52,Monday,casual,341
0459B92A5A630CF6,Thursday,member,342
045E11BDA9E07B09,Sunday,member,127
046D4B1DE0CEA5FA,Friday,member,340
04755924EDCE570F,Tuesday,casual,297
0496299130C3AE9A,Saturday,casual,3151
04A3C28DEE699E6D,Friday,member,291
050CBB209FF0B3E4,Thursday,member,235
051CD9BF68B6E6D2,Thursday,casual,476
051DE8A23F1392AA,Wednesday,member,1302
05230CC9664BE918,Friday,member,796
0533C09D2C6FB6C5,Sunday,member,783
05432545EC276000,Saturday,member,437
05512F6CAC0C22C1,Tuesday,member,597
057FEBB81DF3A71F,Wednesday,member,1332
0581094E3D1B7862,Tuesday,member,114
05839F0FDB58CC35,Friday,member,323
05BB0F450F87F9CE,Sunday,member,285
05C0BD2A60335180,Friday,member,1072
05CFAC6F4668E10B,Wednesday,member,504
05E3B72D04DDB353,Wednesday,member,733
05E51FE533A55B60,Friday,casual,274
05ECE0892AEBDBDE,Saturday,member,222
05F4DB240CEDA42A,Friday,member,1029
060D90ACB3F48284,Thursday,member,544
061A3E7E32D3C032,Friday,member,130
0680FDA0737E8FAE,Tuesday,member,247
06A33A609A3FD9DA,Tuesday,member,781
06B5A5DDC3D47719,Sunday,member,482
06C90BC0E3FCA687,Monday,member,404
06F5ED0F519C58D6,Sunday,member,1166
0723E6432E4DA393,Friday,member,984
07798E3673CF7419,Sunday,member,397
07A27F84F05467D3,Thursday,member,253
07BA75400720332B,Saturday,member,498
07BD1E653A3EAB7A,Thursday,member,426
07D906276B9898F7,Monday,member,276
07DA7EC07090A630,Tuesday,member,691
07E15ED0A68FC61A,Tuesday,member,693
07FAB975F00A38F3,Friday,casual,1144
0826EDA8B4C52491,Tuesday,casual,518
0827DFF3B6997D56,Friday,member,440
0833EF5EE9C86042,Saturday,member,740
083CFC5063FD163B,Saturday,member,449
08785D10CEFD349D,Sunday,member,171
088DF114CC8E2339,Thursday,member,248
089C91E38FC3B262,Wednesday,casual,1370
089E83F1B8E428B0,Sunday,member,421
08A2488BF7284928,Friday,member,341
08B2D8BBD8528F79,Monday,member,219
08EB8D8763C21A2B,Monday,member,1280
08EC843FB43C9B5D,Monday,member,598
0924BD7C0F550310,Thursday,member,31
093FBD05FBC01240,Tuesday,member,1228
096263676CECEE42,Tuesday,member,255
096294DEE11C8B8A,Saturday,member,941
096AF3F82D85A9F0,Tuesday,casual,2490
0979413CFB72B711,Wednesday,member,388
097AF361A527F9DE,Tuesday,member,258
0988B80FA9D66339,Monday,member,478
09A6FED94AACA6E2,Saturday,member,169
09DA9A467BDA237E,Thursday,member,1207
09F3BBC236D51C19,Friday,member,386
09F83E69945D7A08,Friday,casual,774
0A13B5EBC95548D6,Wednesday,member,961
0A155F1EA8AA6720,Tuesday,member,407
0A247ABA54E0958E,Friday,member,326
0A2B165E3A54CB23,Thursday,member,2209
0A3132D6D9C5FB1B,Tuesday,casual,4984
0A544C0EF43CF9F6,Monday,member,895
0AA3EB3E79CA356F,Wednesday,member,665
0ABBF354B4DF32AE,Sunday,member,308
0ACB5052E4429188,Tuesday,casual,1829
0ADD2567F6071834,Tuesday,member,411
0B66CACC8525F175,Friday,member,879
0B7806CC78D57777,Thursday,member,477
0B8585201A0D02C3,Saturday,member,788
0BA6E218CA101076,Saturday,member,877
0BC021C6FC06BED7,Thursday,casual,1420
0BE68C840EBFEBB1,Saturday,member,477
0BF50D5EBADE60B5,Friday,member,1711
0C03840525905B5C,Tuesday,member,322
0C12CC9DDC7EFEDD,Wednesday,member,812
0C195D553F2B9753,Wednesday,member,305
0C2A59556B101E4C,Friday,member,2309
0C5698F956C1D441,Saturday,member,359
0C6603FFA0E29182,Monday,member,289
0C8A90FF1A26CDDB,Sunday,member,555
0CA244722352F13B,Sunday,member,811
0CC5783781193081,Sunday,member,577
0CCFB03474112C70,Saturday,casual,806
0CE43382EB9D0AC6,Wednesday,casual,568
0D0412BD8D2C9E75,Saturday,member,2106
0D0B8581076758DB,Tuesday,member,727
0D139A3203274B87,Friday,member,375
0D23C6867312913C,Wednesday,member,957
0D45510966043C5D,Tuesday,member,189
0D54A1DB30063FE4,Tuesday,member,1425
0D864290576E155F,Tuesday,member,1387
0D8B436B761BDB8B,Thursday,member,30
0D97FCCDE522E7DD,Wednesday,member,764
0DA6D571B1D1EAB0,Friday,member,239
0DB0117425799FA4,Saturday,member,3
0DB602CADCE96BF0,Saturday,casual,335
0DCA9C04E9EAC55E,Tuesday,member,1081
0DFDB74D6945A32E,Wednesday,member,14
0E09B97A2C1027D1,Monday,member,427
0E16AE276F61BE7A,Saturday,member,518
0E3A8391DAB2AD38,Friday,member,275
0E9F1C9CADC8165F,Monday,member,173
0EDE706E85FAEBB4,Wednesday,member,133
0F4D861C354F9447,Friday,member,523
0F69DC8E24EFC192,Wednesday,member,506
0FA85E7CE77FED54,Monday,member,779
0FC0557AAED4AF1A,Monday,member,513
0FC42D1D1405206E,Friday,member,5
0FF33403260C76F9,Monday,member,922
1007DEA814DBD59C,Friday,member,80
101A590C0763A0C9,Thursday,member,619
103CC3E9BB784BBF,Saturday,member,3521
1062DB685C16B5CD,Friday,member,3149
10810B56A48A787D,Monday,member,350
10AC25F57ECE7AA9,Wednesday,member,689
10CB5E46DFF8AD27,Saturday,member,2346
10E696D1D0AFBB8A,Wednesday,member,532
10E6BA74CEA873EA,Saturday,casual,1799
110C40D188D9F1FB,Wednesday,member,900
111FFE60C3CF6467,Tuesday,member,1994
112E62A85F802640,Thursday,member,753
114918D5B0CDBC7B,Wednesday,casual,381
11603109C3E977B9,Friday,member,212
11848B0F3D47015E,Thursday,member,582
1188659101D63A15,Thursday,member,451
1197897662AB1734,Thursday,casual,1783
11B55EBCA305050C,Tuesday,casual,6534
11B6F980CB877C14,Saturday,casual,683
11D22C72F255A1EA,Tuesday,member,419
11DB65C91608EE81,Tuesday,member,152
11EB2F834D8A0114,Saturday,member,573
11F014417811BF26,Friday,member,232
11FDEA947155CD0F,Wednesday,member,287
1213CAAF817905D6,Wednesday,member,353
12215010DD1A5A7F,Sunday,member,579
122A5A21A96B71F8,Friday,casual,669
12323DD9D0D46D35,Wednesday,member,701
12398CC6275398FC,Friday,casual,3351
12492333C8CF5627,Monday,member,369
124DE80BDA09EAC8,Monday,casual,768
12949C6DB84B99BD,Thursday,casual,579
12A6D1F70D9619B9,Thursday,member,463
12AABB6CAE415738,Thursday,casual,788
12AE07F48A5CEFE4,Tuesday,member,740
12D4F6B3A62CF9E7,Thursday,member,147
12DB32FFAEF7FBE8,Tuesday,member,823
12FC69A96E80138E,Sunday,casual,553
1319D8121653E954,Wednesday,member,453
1322DE7628237B27,Friday,member,982
132654E5A301EBD9,Friday,casual,285
1335391495863D30,Wednesday,casual,3256
1341ECACD013195F,Saturday,member,1783
1348EC294C7F1457,Friday,casual,165
1357FD23F3AD38B1,Saturday,member,1901
13620A61B3EC2110,Tuesday,member,834
138AC92BA70C925B,Thursday,member,987
139332A28109A556,Monday,member,1067
139832B71FED2EF5,Saturday,member,835
13BDE5AB9F617DC0,Friday,member,772
13C728A38258B02D,Thursday,member,827
13CC127859E99716,Tuesday,member,1818
13D0EF975FDBE033,Tuesday,casual,983
13E025796B6D5027,Tuesday,member,241
